 Label, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
nominal,6.0,5232312.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,2.293441217,0.7644804059999999,1744104.0,3000600.7460000003,5208873.0,29.0,5232312.0,2616156.0,3666655.545,5208873.0,23439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.5733603039999999,0.19112010100000001,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,48503.0,2.0,2.0,170.0,326.0,85.0,85.0,85.0,0.0,163.0,163.0,163.0,0.0,10226.17158,82.46912562,16167.666669999999,27998.02395,48497.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,41.23456281,41.23456281,85.0,163.0,116.2,42.72235949,1825.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.25,85.0,163.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,170.0,2.0,326.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,18.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,666666.6667,111111.1111,18.0,0.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,111111.1111,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,63282.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,24384.0,1.0,1.0,69.0,103.0,69.0,69.0,69.0,0.0,103.0,103.0,103.0,0.0,7053.8057739999995,82.02099738,24384.0,0.0,24384.0,24384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,41.01049869,41.01049869,69.0,103.0,80.33333333,19.62990915,385.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.5,69.0,103.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,1.0,103.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,216.0,2.0,2.0,64.0,158.0,32.0,32.0,32.0,0.0,79.0,79.0,79.0,0.0,1027777.7779999999,18518.518519999998,72.0,122.97560729999998,214.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,9259.259259,9259.259259,32.0,79.0,50.8,25.7429602,662.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,32.0,79.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,158.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,4.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,360.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,15175.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,790.7742998,131.7957166,15175.0,0.0,15175.0,15175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,65.89785832,65.89785832,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,626.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,613.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,19575.85644,3262.642741,613.0,0.0,613.0,613.0,613.0,613.0,0.0,613.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3262.642741,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,17415.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,214.0,2.0,2.0,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,429906.5421,18691.58879,71.33333333,39.55165399,117.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,9345.794393,9345.794393,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.75,23.0,23.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,46.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,5966421.0,9.0,5.0,380.0,4099.0,199.0,0.0,42.22222222,71.18422890000001,3545.0,0.0,819.8,1529.448659,750.7012998,2.3464653269999998,458955.4615,1554649.821,5629418.0,3.0,5966421.0,745802.625,1974958.917,5629418.0,48.0,311856.0,77964.0,105688.8871,234821.0,4021.0,0.0,0.0,0.0,0.0,204.0,112.0,1.508441996,0.8380233309999999,0.0,3545.0,298.6,903.8159421,816883.2571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,319.92857139999995,42.22222222,819.8,204.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,380.0,5.0,4099.0,8192.0,62.0,7.0,20.0,336955.0,0.0,336955.0,336955.0,5629418.0,0.0,5629418.0,5629418.0
nominal,6.0,17851972.0,13.0,14.0,880.0,4613.0,313.0,0.0,67.69230769,100.7243637,1460.0,0.0,329.5,511.70721050000003,307.6970992,1.5124379540000001,686614.3077,3453636.505,17600000.0,-1.0,17900000.0,1487664.333,5092938.054,17700000.0,49.0,191721.0,14747.769230000002,21200.59607,49181.0,1.0,0.0,0.0,0.0,0.0,272.0,292.0,0.728210867,0.784227087,0.0,1460.0,196.1785714,386.22887610000004,149172.7447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,203.4444444,67.69230769,329.5,272.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,880.0,14.0,4613.0,8192.0,127.0,12.0,20.0,232669.0,0.0,232669.0,232669.0,17600000.0,0.0,17600000.0,17600000.0
nominal,6.0,5684.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2111.189303,351.8648839,5684.0,0.0,5684.0,5684.0,5684.0,5684.0,0.0,5684.0,5684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,351.8648839,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,29040.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,39242904.0,23.0,45.0,831.0,77204.0,357.0,0.0,36.13043478,91.76269015,4344.0,0.0,1715.644444,917.5901282,1988.512369,1.7327973490000002,585714.9851,4772725.56,39100000.0,1.0,39200000.0,1783768.364,8327798.7020000005,39100000.0,1.0,150589.0,3422.4772729999995,9189.298031,37435.0,48.0,0.0,0.0,0.0,0.0,748.0,1448.0,0.586093221,1.1467041279999999,0.0,4344.0,1130.9420289999998,1094.529027,1197993.791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1147.573529,36.13043478,1715.644444,748.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,831.0,45.0,77204.0,65535.0,972.0,6.0,32.0,173741.0,0.0,173741.0,173741.0,39100000.0,0.0,39100000.0,39100000.0
nominal,6.0,50669.0,2.0,1.0,6.0,0.0,6.0,0.0,3.0,4.242640687,0.0,0.0,0.0,0.0,118.4155993,59.20779964,25334.5,35736.46961,50604.0,65.0,50669.0,50669.0,0.0,50669.0,50669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,39.47186643,19.73593321,0.0,6.0,1.5,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,115.0,33304.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,182.0,2.0,2.0,84.0,192.0,42.0,42.0,42.0,0.0,96.0,96.0,96.0,0.0,1516483.5159999998,21978.02198,60.66666667,99.88159657,176.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,88.0,88.0,10989.01099,10989.01099,42.0,96.0,63.6,29.57701811,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.5,42.0,96.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,192.0,-1.0,-1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,163702.0,9.0,7.0,1346.0,3340.0,885.0,0.0,149.5555556,289.3644377,2725.0,0.0,477.14285710000007,1010.363042,28625.18479,97.73857375,10913.46667,15174.34355,35451.0,1.0,128251.0,16031.375,16484.67684,36191.0,1.0,130298.0,21716.33333,23268.75116,51239.0,1.0,0.0,0.0,0.0,0.0,204.0,152.0,54.97794773,42.76062602,0.0,2725.0,275.6470588,675.3763711,456133.2426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,292.875,149.5555556,477.14285710000007,204.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1346.0,7.0,3340.0,65535.0,137.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35087.7193,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,17543.85965,17543.85965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,118.0,238.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,2.0,2.0,0.0,248.0,0.0,242.0,6.0,124.0,166.8772004,0.0,0.0,0.0,0.0,124000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,1000000.0,0.0,6.0,242.0,163.33333330000002,136.2546635,18565.33333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,245.0,124.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,248.0,0.0,0.0,290.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,39212574.0,23.0,21.0,2691.0,27599.0,453.0,0.0,117.0,185.41133630000002,2896.0,0.0,1314.238095,877.0255927999999,772.4563044,1.122089052,911920.3256,5861758.125,38500000.0,1.0,39200000.0,1782389.727,8191155.308999999,38500000.0,1.0,733818.0,36690.9,74888.20607999999,303876.0,1.0,0.0,0.0,0.0,0.0,748.0,680.0,0.58654655,0.535542502,0.0,2896.0,673.1111111,857.2915654999999,734948.8283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,688.4090909,117.0,1314.238095,748.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2691.0,21.0,27599.0,65535.0,1106.0,10.0,32.0,757530.0,0.0,757530.0,757530.0,38500000.0,0.0,38500000.0,38500000.0
nominal,17.0,1300.0,2.0,2.0,70.0,336.0,35.0,35.0,35.0,0.0,168.0,168.0,168.0,0.0,312307.6923,3076.923077,433.33333330000005,746.2267304999999,1295.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,1538.461538,1538.461538,35.0,168.0,88.2,72.84710015,5306.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.25,35.0,168.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,336.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,5086535.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.1246118,46.0,46.0,46.0,0.0,35.5841452,1.179584924,1017307.0,2226894.6780000003,5000732.0,3.0,5086535.0,1271633.75,2486310.9680000003,5000732.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.9829874359999999,0.196597487,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83333333,27.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,1.0,46.0,254.0,66.0,4.0,20.0,77792.0,0.0,77792.0,77792.0,5000732.0,0.0,5000732.0,5000732.0
nominal,6.0,28.0,2.0,0.0,43.0,0.0,37.0,6.0,21.5,21.92031022,0.0,0.0,0.0,0.0,1535714.2859999998,71428.57143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,71428.57143,0.0,6.0,37.0,26.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,21.5,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,65535.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,6158479.0,12.0,11.0,1234.0,7117.0,757.0,0.0,102.83333329999999,220.2741405,1754.0,0.0,647.0,750.1157244,1356.01664,3.734688387,279930.8636,1077661.65,5002612.0,1.0,1155863.0,105078.4545,310640.5117,1041015.0,1.0,6133331.0,613333.1,1577626.264,5002651.0,4.0,0.0,0.0,0.0,0.0,264.0,228.0,1.948533071,1.786155315,0.0,1754.0,347.9583333,589.2611053999999,347228.6504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,363.0869565,102.83333329999999,647.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1234.0,11.0,7117.0,65535.0,23.0,11.0,20.0,1155863.0,0.0,1155863.0,1155863.0,5002612.0,0.0,5002612.0,5002612.0
nominal,6.0,234.0,2.0,1.0,37.0,6.0,37.0,0.0,18.5,26.1629509,6.0,6.0,6.0,0.0,183760.6838,12820.51282,117.0,42.42640687,147.0,87.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,20.0,8547.008547,4273.504274,0.0,37.0,20.0,19.78214683,391.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.66666667,18.5,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,6.0,114.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,40359841.0,17.0,11.0,1355.0,9415.0,517.0,0.0,79.70588235,153.33042939999999,1674.0,0.0,855.9090909,729.006921,266.849416,0.6937589270000001,1494808.926,7736896.387999999,40200000.0,1.0,40400000.0,2522490.063,10000000.0,40200000.0,1.0,128576.0,12857.6,16852.14732,40232.0,3.0,0.0,0.0,0.0,0.0,556.0,360.0,0.42121077700000004,0.27254815,0.0,1674.0,371.3793103,593.3351506,352046.601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,384.64285710000007,79.70588235,855.9090909,556.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1355.0,11.0,9415.0,65535.0,1006.0,7.0,32.0,151919.0,0.0,151919.0,151919.0,40200000.0,0.0,40200000.0,40200000.0
nominal,17.0,109151.0,1.0,1.0,43.0,133.0,43.0,43.0,43.0,0.0,133.0,133.0,133.0,0.0,1612.445145,18.32324028,109151.0,0.0,109151.0,109151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,32.0,9.161620141,9.161620141,43.0,133.0,73.0,51.96152423,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,43.0,133.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,133.0,-1.0,-1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,82979.0,4.0,2.0,168.0,310.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,5760.493619,72.30745128,16595.8,24012.756409999998,52538.0,3.0,30393.0,10131.0,17541.344559999998,30386.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,80.0,40.0,48.20496752,24.10248376,42.0,155.0,74.28571429,55.13835412,3040.2380949999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666667,42.0,155.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0,2.0,310.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,7804.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1537.672988,256.2788314,7804.0,0.0,7804.0,7804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,128.1394157,128.1394157,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,39165111.0,29.0,35.0,3048.0,51028.0,453.0,0.0,105.1034483,176.7939367,3325.0,0.0,1457.942857,764.7828582000001,1380.718671,1.634107459,621668.4286,4844032.202,38500000.0,1.0,39200000.0,1398753.9640000002,7263235.366,38500000.0,1.0,682571.0,20075.61765,41585.332539999996,136203.0,2.0,0.0,0.0,0.0,0.0,940.0,1128.0,0.7404549420000001,0.893652516,0.0,3325.0,831.9384615,888.2029412999999,788904.4649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,844.9375,105.1034483,1457.942857,940.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3048.0,35.0,51028.0,65535.0,1140.0,11.0,32.0,705793.0,0.0,705793.0,705793.0,38500000.0,0.0,38500000.0,38500000.0
nominal,17.0,78066.0,1.0,1.0,49.0,81.0,49.0,49.0,49.0,0.0,81.0,81.0,81.0,0.0,1665.257603,25.61934773,78066.0,0.0,78066.0,78066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,12.80967387,12.80967387,49.0,81.0,59.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.5,49.0,81.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,81.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,120025.0,1.0,1.0,44.0,97.0,44.0,44.0,44.0,0.0,97.0,97.0,97.0,0.0,1174.755259,16.66319517,120025.0,0.0,120025.0,120025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,8.331597583999999,8.331597583999999,44.0,97.0,61.66666667,30.59956427,936.3333332999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.5,44.0,97.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,97.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,48.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,41666.66667,0.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19801.9802,101.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,9900.990098999999,9900.990098999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,33304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,16424.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5845.104725,121.77301509999998,16424.0,0.0,16424.0,16424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,60.88650755,60.88650755,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,219448.0,14.0,11.0,1724.0,5733.0,1237.0,0.0,123.1428571,329.1889467,1418.0,0.0,521.1818182,614.1589075,33980.71525,113.92220479999999,9143.666667,20022.75964,76016.0,1.0,219448.0,16880.615380000003,27020.5343,83629.0,1.0,181641.0,18164.1,29037.759860000002,76950.0,1.0,0.0,0.0,0.0,0.0,460.0,360.0,63.79643469,50.12577011,0.0,1418.0,286.8076923,499.6867034,249686.8015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,298.28,123.1428571,521.1818182,460.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1724.0,11.0,5733.0,65535.0,362.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,17.0,122860.0,1.0,1.0,59.0,317.0,59.0,59.0,59.0,0.0,317.0,317.0,317.0,0.0,3060.393944,16.27869119,122860.0,0.0,122860.0,122860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.139345597,8.139345597,59.0,317.0,145.0,148.9563695,22188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.5,59.0,317.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,1.0,317.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nominal,6.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,939.0,259.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
